,Classifier,Dataset,Accuracy,Fit-Time,Predict-Time,total_feature_count,get_intervals_time,transform_time,fit_randomforest_time,n_intervals_prop,interval_length_prop,interval_lengths,max_dilation_size,n_estimators,n_intervals
8,TSF_Dilation,DistalPhalanxOutlineAgeGroup,0.74101,1.1709,0.22083,1800,0.01339,0.23832999999999988,0.8080200000000001,1.0,1.0,"[3, 7, 9, 11]",2,200,3
9,TSF_Dilation,DistalPhalanxOutlineCorrect,0.77174,1.81795,0.24171,1800,0.01235,0.27569000000000005,1.4077000000000004,1.0,1.0,"[3, 7, 9, 11]",2,200,3
10,TSF_Dilation,DistalPhalanxTW,0.68345,1.33978,0.23364,1800,0.01292,0.23914000000000005,0.9699100000000004,1.0,1.0,"[3, 7, 9, 11]",2,200,3
11,TSF_Dilation,ECG200,0.87,0.54783,0.21054,1800,0.01387,0.17365,0.24491000000000007,1.0,1.0,"[3, 7, 9, 11]",2,200,3
12,TSF_Dilation,ECGFiveDays,0.92683,0.44577,0.36603,1800,0.01383,0.16121000000000002,0.16212000000000001,1.0,1.0,"[3, 7, 9, 11]",2,200,3
13,TSF_Dilation,ItalyPowerDemand,0.9621,0.46784,0.35656,1800,0.01204,0.16471000000000005,0.18138000000000004,1.0,1.0,"[3, 7, 9, 11]",2,200,3
14,TSF_Dilation,MiddlePhalanxOutlineAgeGroup,0.61688,1.22403,0.22753,1800,0.01282,0.23423999999999978,0.8638800000000002,1.0,1.0,"[3, 7, 9, 11]",2,200,3
15,TSF_Dilation,MiddlePhalanxOutlineCorrect,0.81443,1.83268,0.24749,1800,0.01379,0.26193000000000016,1.44098,1.0,1.0,"[3, 7, 9, 11]",2,200,3
16,TSF_Dilation,MiddlePhalanxTW,0.57143,1.60553,0.22389,1800,0.01293,0.23142,1.2511600000000005,1.0,1.0,"[3, 7, 9, 11]",2,200,3
17,TSF_Dilation,OliveOil,0.86667,0.46766,0.19945,1800,0.01354,0.16317000000000006,0.18101999999999976,1.0,1.0,"[3, 7, 9, 11]",2,200,3
18,TSF_Dilation,Plane,1.0,0.6002,0.21534,1800,0.01263,0.17964999999999995,0.29635999999999996,1.0,1.0,"[3, 7, 9, 11]",2,200,3
