,Classifier,Dataset,Accuracy,Fit-Time,Predict-Time,total_feature_count,get_intervals_time,transform_time,fit_randomforest_time,n_intervals_prop,interval_length_prop,interval_lengths,max_dilation_size,n_estimators,n_intervals
20,TSF_Dilation,ProximalPhalanxOutlineCorrect,0.87629,4.45987,0.66139,6000,0.03523,0.81248,3.495389999999999,1.0,1.0,"[3, 7, 9, 11]",2,200,10
21,TSF_Dilation,ProximalPhalanxTW,0.80488,3.46414,0.63954,6000,0.03671,0.7347700000000005,2.576389999999999,1.0,1.0,"[3, 7, 9, 11]",2,200,10
22,TSF_Dilation,SyntheticControl,0.99333,2.51551,0.65916,6000,0.03875,0.6258900000000002,1.748079999999999,1.0,1.0,"[3, 7, 9, 11]",2,200,10
23,TSF_Dilation,TwoLeadECG,0.93064,0.80486,1.11602,6000,0.03533,0.4797899999999996,0.18218000000000018,1.0,1.0,"[3, 7, 9, 11]",2,200,10
24,TSF_Dilation,Wine,0.64815,0.96621,0.54105,6000,0.03458,0.5208700000000004,0.29602000000000006,1.0,1.0,"[3, 7, 9, 11]",2,200,10
0,TSF_Dilation,ArrowHead,0.77714,1.40252,0.99194,9000,0.0523,0.76164,0.36563999999999985,1.0,1.0,"[3, 7, 9, 11]",2,300,10
1,TSF_Dilation,Beef,0.76667,1.33889,0.77042,9000,0.05206,0.7370099999999993,0.38717999999999986,1.0,1.0,"[3, 7, 9, 11]",2,300,10
2,TSF_Dilation,BeetleFly,0.95,1.19297,0.76494,9000,0.05337,0.7162800000000002,0.2643,1.0,1.0,"[3, 7, 9, 11]",2,300,10
3,TSF_Dilation,BirdChicken,0.8,1.15664,0.73828,9000,0.05296,0.6912700000000002,0.2571499999999997,1.0,1.0,"[3, 7, 9, 11]",2,300,10
4,TSF_Dilation,Car,0.78333,1.59495,0.82638,9000,0.05173,0.7888700000000007,0.5938000000000002,1.0,1.0,"[3, 7, 9, 11]",2,300,10
5,TSF_Dilation,CBF,0.97444,1.24339,1.50507,9000,0.05113,0.7198000000000004,0.3161399999999997,1.0,1.0,"[3, 7, 9, 11]",2,300,10
6,TSF_Dilation,Coffee,1.0,1.23396,0.79622,9000,0.05667,0.7530999999999993,0.2652900000000003,1.0,1.0,"[3, 7, 9, 11]",2,300,10
7,TSF_Dilation,DiatomSizeReduction,0.93464,1.23251,1.14247,9000,0.05369,0.7434399999999995,0.2716600000000002,1.0,1.0,"[3, 7, 9, 11]",2,300,10
8,TSF_Dilation,DistalPhalanxOutlineAgeGroup,0.7482,4.29006,0.89847,9000,0.05462,1.1000699999999997,2.9681600000000032,1.0,1.0,"[3, 7, 9, 11]",2,300,10
9,TSF_Dilation,DistalPhalanxOutlineCorrect,0.77536,6.92934,0.98468,9000,0.05414,1.2268100000000006,5.481149999999999,1.0,1.0,"[3, 7, 9, 11]",2,300,10
10,TSF_Dilation,DistalPhalanxTW,0.70504,4.9538,0.85005,9000,0.05242,1.054779999999999,3.686349999999995,1.0,1.0,"[3, 7, 9, 11]",2,300,10
11,TSF_Dilation,ECG200,0.88,1.7209,0.87111,9000,0.05051,0.8310099999999999,0.6145500000000005,1.0,1.0,"[3, 7, 9, 11]",2,300,10
12,TSF_Dilation,ECGFiveDays,0.97329,1.22993,1.54674,9000,0.05072,0.7487299999999995,0.2687,1.0,1.0,"[3, 7, 9, 11]",2,300,10
13,TSF_Dilation,ItalyPowerDemand,0.96501,1.38529,1.54299,9000,0.05412,0.7854100000000002,0.38524999999999976,1.0,1.0,"[3, 7, 9, 11]",2,300,10
14,TSF_Dilation,MiddlePhalanxOutlineAgeGroup,0.59091,4.51684,0.89766,9000,0.05331,1.085960000000001,3.214970000000001,1.0,1.0,"[3, 7, 9, 11]",2,300,10
15,TSF_Dilation,MiddlePhalanxOutlineCorrect,0.82131,7.30943,1.01527,9000,0.05105,1.2328500000000002,5.863790000000001,1.0,1.0,"[3, 7, 9, 11]",2,300,10
16,TSF_Dilation,MiddlePhalanxTW,0.54545,6.37648,0.86825,9000,0.05443,1.0627700000000009,5.09648,1.0,1.0,"[3, 7, 9, 11]",2,300,10
17,TSF_Dilation,OliveOil,0.93333,1.34569,0.81089,9000,0.06886,0.7741200000000011,0.34044,1.0,1.0,"[3, 7, 9, 11]",2,300,10
18,TSF_Dilation,Plane,1.0,1.95687,0.85899,9000,0.05636,0.82581,0.8500399999999998,1.0,1.0,"[3, 7, 9, 11]",2,300,10
19,TSF_Dilation,ProximalPhalanxOutlineAgeGroup,0.8439,4.49498,0.96438,9000,0.05355,1.1017000000000008,3.172439999999999,1.0,1.0,"[3, 7, 9, 11]",2,300,10
20,TSF_Dilation,ProximalPhalanxOutlineCorrect,0.88316,6.80657,1.04367,9000,0.05758,1.2662399999999996,5.3135400000000015,1.0,1.0,"[3, 7, 9, 11]",2,300,10
21,TSF_Dilation,ProximalPhalanxTW,0.80976,5.16255,0.96946,9000,0.05449,1.09618,3.84782,1.0,1.0,"[3, 7, 9, 11]",2,300,10
22,TSF_Dilation,SyntheticControl,0.98,3.92839,1.02361,9000,0.05493,0.9946799999999999,2.7152099999999986,1.0,1.0,"[3, 7, 9, 11]",2,300,10
23,TSF_Dilation,TwoLeadECG,0.9482,1.27025,1.73086,9000,0.05862,0.7686800000000003,0.2780399999999998,1.0,1.0,"[3, 7, 9, 11]",2,300,10
24,TSF_Dilation,Wine,0.83333,1.47515,0.84587,9000,0.05127,0.8188700000000002,0.44225,1.0,1.0,"[3, 7, 9, 11]",2,300,10
0,TSF_Dilation,ArrowHead,0.80571,1.86892,1.31552,12000,0.08059,1.0221799999999996,0.48822999999999955,1.0,1.0,"[3, 7, 9, 11]",2,400,10
1,TSF_Dilation,Beef,0.8,1.82461,1.04334,12000,0.07248,1.0031599999999972,0.5343100000000001,1.0,1.0,"[3, 7, 9, 11]",2,400,10
2,TSF_Dilation,BeetleFly,0.95,1.59382,1.01307,12000,0.07402,0.95688,0.3522100000000001,1.0,1.0,"[3, 7, 9, 11]",2,400,10
3,TSF_Dilation,BirdChicken,0.8,1.65229,1.05448,12000,0.07074,0.9990999999999989,0.36679999999999985,1.0,1.0,"[3, 7, 9, 11]",2,400,10
4,TSF_Dilation,Car,0.81667,2.12591,1.12662,12000,0.07195,1.043130000000001,0.7977899999999997,1.0,1.0,"[3, 7, 9, 11]",2,400,10
5,TSF_Dilation,CBF,0.96444,1.64871,1.98446,12000,0.06666,0.950330000000001,0.4218999999999998,1.0,1.0,"[3, 7, 9, 11]",2,400,10
6,TSF_Dilation,Coffee,1.0,1.64916,1.03585,12000,0.07033,1.000539999999999,0.35931000000000096,1.0,1.0,"[3, 7, 9, 11]",2,400,10
7,TSF_Dilation,DiatomSizeReduction,0.94118,1.59102,1.47768,12000,0.07373,0.956480000000001,0.3524100000000008,1.0,1.0,"[3, 7, 9, 11]",2,400,10
8,TSF_Dilation,DistalPhalanxOutlineAgeGroup,0.7482,5.61483,1.20098,12000,0.0694,1.4156600000000008,3.9131499999999977,1.0,1.0,"[3, 7, 9, 11]",2,400,10
9,TSF_Dilation,DistalPhalanxOutlineCorrect,0.78261,9.17475,1.33818,12000,0.06971,1.6379500000000011,7.242289999999998,1.0,1.0,"[3, 7, 9, 11]",2,400,10
10,TSF_Dilation,DistalPhalanxTW,0.70504,6.62491,1.17497,12000,0.07041,1.4329799999999993,4.908379999999997,1.0,1.0,"[3, 7, 9, 11]",2,400,10
11,TSF_Dilation,ECG200,0.88,2.25821,1.11749,12000,0.07277,1.0805299999999998,0.8138500000000002,1.0,1.0,"[3, 7, 9, 11]",2,400,10
12,TSF_Dilation,ECGFiveDays,0.97213,1.59867,2.04229,12000,0.07461,0.96091,0.3549200000000001,1.0,1.0,"[3, 7, 9, 11]",2,400,10
13,TSF_Dilation,ItalyPowerDemand,0.96501,1.79692,2.03777,12000,0.06913,1.0236900000000024,0.49082999999999966,1.0,1.0,"[3, 7, 9, 11]",2,400,10
14,TSF_Dilation,MiddlePhalanxOutlineAgeGroup,0.61039,6.0505,1.21208,12000,0.06807,1.4612,4.304160000000002,1.0,1.0,"[3, 7, 9, 11]",2,400,10
15,TSF_Dilation,MiddlePhalanxOutlineCorrect,0.83849,9.72699,1.34277,12000,0.07054,1.637240000000001,7.799989999999996,1.0,1.0,"[3, 7, 9, 11]",2,400,10
16,TSF_Dilation,MiddlePhalanxTW,0.51299,8.51577,1.20477,12000,0.0743,1.4334400000000003,6.794460000000001,1.0,1.0,"[3, 7, 9, 11]",2,400,10
17,TSF_Dilation,OliveOil,0.93333,1.73132,1.04998,12000,0.07118,0.9972899999999991,0.4479899999999993,1.0,1.0,"[3, 7, 9, 11]",2,400,10
18,TSF_Dilation,Plane,1.0,2.73669,1.14271,12000,0.06881,1.1007600000000013,1.1785800000000002,1.0,1.0,"[3, 7, 9, 11]",2,400,10
19,TSF_Dilation,ProximalPhalanxOutlineAgeGroup,0.8439,5.88444,1.27097,12000,0.07482,1.4434800000000003,4.149309999999995,1.0,1.0,"[3, 7, 9, 11]",2,400,10
20,TSF_Dilation,ProximalPhalanxOutlineCorrect,0.87973,8.90351,1.3436,12000,0.073,1.6561200000000018,6.9596099999999925,1.0,1.0,"[3, 7, 9, 11]",2,400,10
21,TSF_Dilation,ProximalPhalanxTW,0.80488,6.82063,1.26609,12000,0.06989,1.4276000000000006,5.1048699999999965,1.0,1.0,"[3, 7, 9, 11]",2,400,10
22,TSF_Dilation,SyntheticControl,0.99,5.23841,1.39147,12000,0.07269,1.3560000000000014,3.5925099999999994,1.0,1.0,"[3, 7, 9, 11]",2,400,10
23,TSF_Dilation,TwoLeadECG,0.93679,1.62305,2.31065,12000,0.06922,0.974459999999999,0.36553999999999975,1.0,1.0,"[3, 7, 9, 11]",2,400,10
24,TSF_Dilation,Wine,0.85185,1.92431,1.07979,12000,0.06868,1.0495,0.5888799999999998,1.0,1.0,"[3, 7, 9, 11]",2,400,10
0,TSF_Dilation,ArrowHead,0.76571,2.31994,1.64472,15000,0.09429,1.2773600000000014,0.5975199999999987,1.0,1.0,"[3, 7, 9, 11]",2,500,10
1,TSF_Dilation,Beef,0.83333,2.24981,1.31175,15000,0.08552,1.2465599999999986,0.64715,1.0,1.0,"[3, 7, 9, 11]",2,500,10
2,TSF_Dilation,BeetleFly,0.95,2.02289,1.28046,15000,0.0869,1.214889999999999,0.45352000000000037,1.0,1.0,"[3, 7, 9, 11]",2,500,10
3,TSF_Dilation,BirdChicken,0.8,2.0569,1.29871,15000,0.09279,1.2331899999999982,0.45823999999999976,1.0,1.0,"[3, 7, 9, 11]",2,500,10
4,TSF_Dilation,Car,0.78333,2.71658,1.59403,15000,0.09431,1.3382999999999996,1.00933,1.0,1.0,"[3, 7, 9, 11]",2,500,10
5,TSF_Dilation,CBF,0.96667,2.11209,2.53859,15000,0.08964,1.2328699999999995,0.5256799999999991,1.0,1.0,"[3, 7, 9, 11]",2,500,10
6,TSF_Dilation,Coffee,1.0,1.94732,1.23946,15000,0.08308,1.172400000000001,0.434590000000001,1.0,1.0,"[3, 7, 9, 11]",2,500,10
7,TSF_Dilation,DiatomSizeReduction,0.93464,1.93278,1.85567,15000,0.08568,1.1520800000000004,0.43354999999999977,1.0,1.0,"[3, 7, 9, 11]",2,500,10
8,TSF_Dilation,DistalPhalanxOutlineAgeGroup,0.7482,7.06663,1.48474,15000,0.09059,1.7899400000000005,4.910240000000003,1.0,1.0,"[3, 7, 9, 11]",2,500,10
9,TSF_Dilation,DistalPhalanxOutlineCorrect,0.77536,11.51051,1.67373,15000,0.09386,2.072610000000002,9.079039999999999,1.0,1.0,"[3, 7, 9, 11]",2,500,10
10,TSF_Dilation,DistalPhalanxTW,0.70504,8.24026,1.46017,15000,0.08983,1.7750899999999996,6.103900000000002,1.0,1.0,"[3, 7, 9, 11]",2,500,10
11,TSF_Dilation,ECG200,0.88,2.78058,1.38904,15000,0.08296,1.3463600000000013,1.0147,1.0,1.0,"[3, 7, 9, 11]",2,500,10
12,TSF_Dilation,ECGFiveDays,0.97096,2.05311,2.57432,15000,0.09345,1.2356999999999987,0.4542300000000006,1.0,1.0,"[3, 7, 9, 11]",2,500,10
13,TSF_Dilation,ItalyPowerDemand,0.96404,2.19703,2.52207,15000,0.08283,1.22518,0.6325100000000001,1.0,1.0,"[3, 7, 9, 11]",2,500,10
14,TSF_Dilation,MiddlePhalanxOutlineAgeGroup,0.5974,7.46406,1.48965,15000,0.08786,1.7792300000000005,5.330200000000002,1.0,1.0,"[3, 7, 9, 11]",2,500,10
15,TSF_Dilation,MiddlePhalanxOutlineCorrect,0.82131,11.94791,1.67855,15000,0.08535,2.0284800000000005,9.55755,1.0,1.0,"[3, 7, 9, 11]",2,500,10
16,TSF_Dilation,MiddlePhalanxTW,0.52597,10.82257,1.50764,15000,0.08616,1.78619,8.682730000000001,1.0,1.0,"[3, 7, 9, 11]",2,500,10
17,TSF_Dilation,OliveOil,0.93333,2.11259,1.27448,15000,0.08632,1.2145599999999996,0.5473100000000001,1.0,1.0,"[3, 7, 9, 11]",2,500,10
18,TSF_Dilation,Plane,1.0,3.1861,1.42609,15000,0.0858,1.3676100000000004,1.4119300000000021,1.0,1.0,"[3, 7, 9, 11]",2,500,10
19,TSF_Dilation,ProximalPhalanxOutlineAgeGroup,0.8439,7.25704,1.55822,15000,0.08518,1.7759499999999977,5.130699999999997,1.0,1.0,"[3, 7, 9, 11]",2,500,10
20,TSF_Dilation,ProximalPhalanxOutlineCorrect,0.87629,11.48424,1.78889,15000,0.08671,2.113049999999999,9.00928,1.0,1.0,"[3, 7, 9, 11]",2,500,10
21,TSF_Dilation,ProximalPhalanxTW,0.81463,8.68437,1.58632,15000,0.10696,1.8353099999999998,6.46378,1.0,1.0,"[3, 7, 9, 11]",2,500,10
22,TSF_Dilation,SyntheticControl,0.99,6.50688,1.75137,15000,0.08369,1.6716199999999994,4.486079999999997,1.0,1.0,"[3, 7, 9, 11]",2,500,10
23,TSF_Dilation,TwoLeadECG,0.94205,2.00277,2.78383,15000,0.08767,1.202919999999998,0.4483499999999996,1.0,1.0,"[3, 7, 9, 11]",2,500,10
24,TSF_Dilation,Wine,0.72222,2.60114,1.43311,15000,0.11023,1.4182700000000001,0.77593,1.0,1.0,"[3, 7, 9, 11]",2,500,10
0,TSF_Dilation,ArrowHead,0.77714,2.6624,1.90714,18000,0.10876,1.503449999999999,0.7270900000000007,1.0,1.0,"[3, 7, 9, 11]",2,600,10
1,TSF_Dilation,Beef,0.83333,2.72278,1.54692,18000,0.10908,1.5081800000000014,0.7869700000000001,1.0,1.0,"[3, 7, 9, 11]",2,600,10
