,Classifier,Dataset,Accuracy,Fit-Time,Predict-Time,total_feature_count,get_intervals_time,transform_time,fit_randomforest_time,n_intervals_prop,interval_length_prop,interval_lengths,max_dilation_size,n_estimators,n_intervals
0,TSF,ALL_AVERAGE,0.8246952000000001,2.0601236000000003,0.950568,7464.0,0,0,0,-1.0,-1.0,base clf,-1,-1,-1
0,TSF_Dilation,ALL_AVERAGE,0.8486248000000001,1.9519500000000003,0.7690783999999999,7464.0,0,0,0,1.0,1.0,"[3, 4, 5, 6]",2,200,0
0,TSF_Dilation,ALL_AVERAGE,0.8445496,1.9840331999999998,0.7980284000000001,7464.0,0,0,0,1.0,1.0,"[3, 7, 9, 11]",2,200,0
0,TSF_Dilation,ALL_AVERAGE,0.8287104000000001,2.0163800000000003,0.8284992,7464.0,0,0,0,1.0,1.0,"[3, 10, 20, 30]",2,200,0
0,TSF_Dilation,ALL_AVERAGE,0.8268532000000001,2.0571184000000002,0.8705864,7464.0,0,0,0,1.0,1.0,"[3, 10, 20, 30, 40, 50, 60]",2,200,0
