,Classifier,Dataset,Accuracy,Fit-Time,Predict-Time,total_feature_count,num_of_random_dilations,win_lengths,norm_options,word_lengths,alphabet_size,feature_selection,max_feature_count
17,CBOSS_Dilation,OliveOil,0.86667,3.17105,2.0976,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,256
18,CBOSS_Dilation,Plane,1.0,4.06833,6.16258,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,256
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.83415,10.13421,12.39719,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,256
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.78351,16.45669,18.51189,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,256
21,CBOSS_Dilation,ProximalPhalanxTW,0.74634,10.72703,12.54265,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,256
22,CBOSS_Dilation,SyntheticControl,0.89,7.14732,17.08295,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,256
23,CBOSS_Dilation,TwoLeadECG,0.84021,1.73608,60.84136,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,256
24,CBOSS_Dilation,Wine,0.66667,3.17894,3.17529,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,256
25,CBOSS_Dilation,ALL_AVERAGE,0.785066,6.4511964,15.915274,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,256
0,CBOSS_Dilation,ArrowHead,0.82857,2.4956,10.35892,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
1,CBOSS_Dilation,Beef,0.73333,3.10319,2.13424,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
2,CBOSS_Dilation,BeetleFly,0.7,2.47457,1.33751,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
3,CBOSS_Dilation,BirdChicken,0.9,2.52945,1.40298,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
4,CBOSS_Dilation,Car,0.81667,5.22575,3.90122,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
5,CBOSS_Dilation,CBF,0.98889,1.98757,48.84154,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
6,CBOSS_Dilation,Coffee,1.0,2.31858,1.68317,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
7,CBOSS_Dilation,DiatomSizeReduction,0.87582,2.00593,17.02161,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.68345,9.97759,8.17884,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.71739,16.42072,17.28729,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
10,CBOSS_Dilation,DistalPhalanxTW,0.53237,10.3976,8.32584,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
11,CBOSS_Dilation,ECG200,0.85,3.40742,5.64722,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
12,CBOSS_Dilation,ECGFiveDays,0.95122,1.8789,48.45116,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
13,CBOSS_Dilation,ItalyPowerDemand,0.87269,2.34831,55.91445,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.53896,11.36412,9.8671,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.73196,18.78173,18.93522,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
16,CBOSS_Dilation,MiddlePhalanxTW,0.46753,11.7358,9.70273,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
17,CBOSS_Dilation,OliveOil,0.9,4.18642,2.38223,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
18,CBOSS_Dilation,Plane,1.0,5.04381,6.42592,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.81463,11.72648,12.77241,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.811,18.52646,18.71761,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
21,CBOSS_Dilation,ProximalPhalanxTW,0.72195,11.61347,12.90376,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
22,CBOSS_Dilation,SyntheticControl,0.88333,8.07027,17.64288,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
23,CBOSS_Dilation,TwoLeadECG,0.85689,2.80492,63.07736,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
24,CBOSS_Dilation,Wine,0.59259,4.14623,3.48419,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
25,CBOSS_Dilation,ALL_AVERAGE,0.7907696000000002,6.9828356000000005,16.255896000000003,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
0,CBOSS_Dilation,ArrowHead,0.68571,4.46388,10.33853,736.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
1,CBOSS_Dilation,Beef,0.8,5.37575,2.0504,1280.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
2,CBOSS_Dilation,BeetleFly,0.8,4.58736,1.44288,512.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
3,CBOSS_Dilation,BirdChicken,0.8,4.34152,1.36087,448.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
4,CBOSS_Dilation,Car,0.81667,8.01222,4.00188,256.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
5,CBOSS_Dilation,CBF,0.98444,2.98468,48.19886,544.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
6,CBOSS_Dilation,Coffee,1.0,3.04774,1.75369,192.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
7,CBOSS_Dilation,DiatomSizeReduction,0.73529,4.03617,17.82628,160.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.70504,12.2054,8.22433,768.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.71739,17.23384,16.66645,480.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
10,CBOSS_Dilation,DistalPhalanxTW,0.54676,11.92005,7.91068,1216.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
11,CBOSS_Dilation,ECG200,0.82,4.93631,5.62071,704.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
12,CBOSS_Dilation,ECGFiveDays,0.96864,2.43925,46.28528,288.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
13,CBOSS_Dilation,ItalyPowerDemand,0.81633,2.79055,50.96269,192.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.56494,11.01111,8.8356,576.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.58763,14.72765,14.24825,128.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
16,CBOSS_Dilation,MiddlePhalanxTW,0.53247,11.96876,9.04449,1184.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
17,CBOSS_Dilation,OliveOil,0.76667,4.92835,1.87359,0.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
18,CBOSS_Dilation,Plane,0.99048,5.30834,6.49334,960.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.85854,11.02681,12.11484,800.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.79381,15.1619,17.08416,768.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
21,CBOSS_Dilation,ProximalPhalanxTW,0.66829,11.53262,11.8759,1600.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
22,CBOSS_Dilation,SyntheticControl,0.89333,9.08699,16.84179,1984.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
23,CBOSS_Dilation,TwoLeadECG,0.9245,3.29218,58.96017,32.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
24,CBOSS_Dilation,Wine,0.57407,4.3591,2.70958,96.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
25,CBOSS_Dilation,ALL_AVERAGE,0.77404,7.631141200000001,15.309009600000001,636.16,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,256
0,CBOSS_Dilation,ArrowHead,0.80571,4.68682,10.37371,608.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
1,CBOSS_Dilation,Beef,0.8,5.14686,2.03087,672.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
2,CBOSS_Dilation,BeetleFly,0.9,4.45126,1.41991,192.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
3,CBOSS_Dilation,BirdChicken,0.75,4.39473,1.36233,320.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
4,CBOSS_Dilation,Car,0.8,7.6439,4.10189,352.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
5,CBOSS_Dilation,CBF,0.96667,3.00787,49.80274,800.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
6,CBOSS_Dilation,Coffee,0.96429,3.14165,1.85463,448.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
7,CBOSS_Dilation,DiatomSizeReduction,0.85294,2.94894,17.61013,256.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.68345,12.15112,8.1917,544.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.69928,15.44181,16.20754,320.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
10,CBOSS_Dilation,DistalPhalanxTW,0.56835,11.11488,8.24549,768.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
11,CBOSS_Dilation,ECG200,0.81,4.19002,5.54144,1088.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
12,CBOSS_Dilation,ECGFiveDays,0.93612,3.87128,47.01906,64.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
13,CBOSS_Dilation,ItalyPowerDemand,0.83771,2.81632,51.924,32.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.55844,12.41257,9.28492,384.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.63918,16.83125,16.59301,320.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
16,CBOSS_Dilation,MiddlePhalanxTW,0.48701,12.12982,8.97281,416.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
17,CBOSS_Dilation,OliveOil,0.66667,5.38404,2.27808,96.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
18,CBOSS_Dilation,Plane,1.0,6.18035,6.58816,1024.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.81951,12.29621,12.23518,448.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.79381,17.33456,17.56262,640.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
21,CBOSS_Dilation,ProximalPhalanxTW,0.73171,12.08267,12.30431,608.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
22,CBOSS_Dilation,SyntheticControl,0.9,9.89013,18.18995,1824.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
23,CBOSS_Dilation,TwoLeadECG,0.89728,3.66485,61.94281,96.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
24,CBOSS_Dilation,Wine,0.59259,5.84918,3.04321,0.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
25,CBOSS_Dilation,ALL_AVERAGE,0.7784288,7.9625236,15.78722,492.8,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi2,512
0,CBOSS_Dilation,ArrowHead,0.74286,2.70515,10.67852,1792.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
1,CBOSS_Dilation,Beef,0.66667,3.15788,1.98316,1984.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
2,CBOSS_Dilation,BeetleFly,0.8,2.64608,1.40093,1984.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
3,CBOSS_Dilation,BirdChicken,0.9,2.61798,1.38453,1888.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
4,CBOSS_Dilation,Car,0.81667,5.97762,4.23809,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
5,CBOSS_Dilation,CBF,0.98778,2.02652,50.25889,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
6,CBOSS_Dilation,Coffee,1.0,2.35533,1.75281,1280.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
7,CBOSS_Dilation,DiatomSizeReduction,0.86928,2.11275,18.4668,544.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.72662,10.95509,8.72982,1952.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.72826,16.63433,17.5757,928.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
10,CBOSS_Dilation,DistalPhalanxTW,0.58273,10.70173,8.70179,2016.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
11,CBOSS_Dilation,ECG200,0.79,3.33987,5.78212,1024.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
12,CBOSS_Dilation,ECGFiveDays,0.92218,1.94447,48.14785,1056.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
13,CBOSS_Dilation,ItalyPowerDemand,0.80952,1.27665,54.8078,1600.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.56494,10.78161,9.34798,1984.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.7079,16.48859,17.6189,800.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
16,CBOSS_Dilation,MiddlePhalanxTW,0.44805,10.51824,9.04504,832.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
17,CBOSS_Dilation,OliveOil,0.86667,3.60386,2.10463,992.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
18,CBOSS_Dilation,Plane,0.99048,4.21983,6.42806,1056.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.80488,10.49943,12.49238,1856.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.76289,16.83155,18.75077,1344.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
21,CBOSS_Dilation,ProximalPhalanxTW,0.72195,10.55817,12.48539,800.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
22,CBOSS_Dilation,SyntheticControl,0.81,7.17939,17.62821,1056.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
23,CBOSS_Dilation,TwoLeadECG,0.77261,1.78515,61.95862,960.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
24,CBOSS_Dilation,Wine,0.66667,3.23517,3.22166,768.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
25,CBOSS_Dilation,ALL_AVERAGE,0.7783843999999999,6.566097600000001,16.199617999999997,1383.68,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
0,CBOSS_Dilation,ArrowHead,0.85143,2.63174,9.94713,864.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
1,CBOSS_Dilation,Beef,0.66667,3.24218,2.14932,1024.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
2,CBOSS_Dilation,BeetleFly,0.85,2.80887,1.4101,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
3,CBOSS_Dilation,BirdChicken,0.9,2.81455,1.41827,1056.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
4,CBOSS_Dilation,Car,0.76667,5.87181,3.93936,1056.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
5,CBOSS_Dilation,CBF,0.99111,2.14104,49.39497,1056.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
6,CBOSS_Dilation,Coffee,1.0,2.67036,1.83055,992.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
7,CBOSS_Dilation,DiatomSizeReduction,0.91176,2.16867,18.23842,864.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.67626,10.80982,8.49901,1728.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.7029,17.16943,17.75738,1024.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
10,CBOSS_Dilation,DistalPhalanxTW,0.53957,10.56895,8.12113,960.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
11,CBOSS_Dilation,ECG200,0.81,3.40981,5.67231,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
12,CBOSS_Dilation,ECGFiveDays,0.9338,1.90011,48.39764,1824.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
13,CBOSS_Dilation,ItalyPowerDemand,0.84937,1.33729,54.21549,1248.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.59091,11.09275,9.56779,1280.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.67698,17.65982,18.63557,1952.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
16,CBOSS_Dilation,MiddlePhalanxTW,0.48701,10.9314,9.42957,1728.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
17,CBOSS_Dilation,OliveOil,0.86667,3.60342,2.09699,1024.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
18,CBOSS_Dilation,Plane,1.0,4.1477,6.05457,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.83902,10.67738,12.5535,1184.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.7732,17.4907,18.61435,768.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
21,CBOSS_Dilation,ProximalPhalanxTW,0.75122,11.86061,12.80809,1824.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
22,CBOSS_Dilation,SyntheticControl,0.92333,8.15825,17.89769,1056.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
23,CBOSS_Dilation,TwoLeadECG,0.94118,2.9113,61.363,1024.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
24,CBOSS_Dilation,Wine,0.53704,4.36831,4.0013,928.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
25,CBOSS_Dilation,ALL_AVERAGE,0.7934439999999999,6.897850800000001,16.160540000000005,1304.32,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
0,CBOSS_Dilation,ArrowHead,0.82857,3.84913,10.62297,32288.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
1,CBOSS_Dilation,Beef,0.76667,4.63376,2.51635,35424.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
2,CBOSS_Dilation,BeetleFly,0.95,4.22885,2.05887,23040.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
3,CBOSS_Dilation,BirdChicken,0.85,4.24304,2.01548,15168.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
4,CBOSS_Dilation,Car,0.85,7.98772,4.87133,10688.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
5,CBOSS_Dilation,CBF,0.99889,3.28321,50.42345,17952.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
6,CBOSS_Dilation,Coffee,1.0,3.77234,2.49965,12352.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
7,CBOSS_Dilation,DiatomSizeReduction,0.83007,3.3406,19.54286,2976.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.68345,13.17532,9.47499,21248.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.73913,21.17493,19.7918,43968.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
10,CBOSS_Dilation,DistalPhalanxTW,0.61871,13.05042,9.36644,9856.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
11,CBOSS_Dilation,ECG200,0.89,5.09777,6.33708,40544.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
12,CBOSS_Dilation,ECGFiveDays,0.99187,3.34071,50.32633,11936.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
13,CBOSS_Dilation,ItalyPowerDemand,0.862,2.50647,54.12995,6112.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.57792,13.57697,10.29872,17152.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.76289,21.37364,20.57611,11456.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
16,CBOSS_Dilation,MiddlePhalanxTW,0.48701,13.39338,10.614,5472.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
17,CBOSS_Dilation,OliveOil,0.86667,5.11181,2.83228,4608.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
18,CBOSS_Dilation,Plane,1.0,5.89596,7.03547,40640.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.81951,13.60582,13.96598,6336.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.75945,21.69785,20.55582,12448.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
21,CBOSS_Dilation,ProximalPhalanxTW,0.70732,13.34337,13.64422,20704.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
22,CBOSS_Dilation,SyntheticControl,0.92,9.42045,17.96237,108160.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
23,CBOSS_Dilation,TwoLeadECG,0.97366,2.85862,62.56544,6304.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
24,CBOSS_Dilation,Wine,0.72222,4.8331,4.03086,4416.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
25,CBOSS_Dilation,ALL_AVERAGE,0.8182404,8.7518096,17.1223528,20849.92,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
0,CBOSS_Dilation,ArrowHead,0.86286,4.0039,11.54666,25472.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,512
1,CBOSS_Dilation,Beef,0.7,3.63284,2.15833,17344.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,512
2,CBOSS_Dilation,BeetleFly,0.8,3.08752,1.50602,52192.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,512
3,CBOSS_Dilation,BirdChicken,0.9,2.81007,1.48581,16512.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,512
4,CBOSS_Dilation,Car,0.8,6.21432,4.03535,22912.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,512
5,CBOSS_Dilation,CBF,1.0,2.23022,50.32143,14784.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,512
6,CBOSS_Dilation,Coffee,1.0,2.68304,1.84586,7872.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,512
7,CBOSS_Dilation,DiatomSizeReduction,0.93137,2.11177,18.90622,2912.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,512
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.71223,12.40273,8.81154,23008.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,512
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.71739,19.14512,18.17293,16704.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,512
10,CBOSS_Dilation,DistalPhalanxTW,0.60432,13.29212,9.49965,6304.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,512
11,CBOSS_Dilation,ECG200,0.79,4.80804,6.32694,27872.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,512
12,CBOSS_Dilation,ECGFiveDays,0.99768,2.10048,50.69401,17664.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,512
13,CBOSS_Dilation,ItalyPowerDemand,0.88727,1.33089,51.86013,3552.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,512
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.57792,12.06328,9.79712,19520.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,512
